time_matrix;configurations;answer;answer_time
[[16, 8, 8], [8, 13, 19], [18, 19, 9]];[[1, 1, 2], [3, 3, 2], [3, 2, 2], [2, 2, 3], [3, 3, 3], [2, 1, 3], [2, 2, 2], [2, 3, 1], [1, 2, 2], [1, 1, 3]];[[2, 2, 3], [2, 1, 3], [1, 1, 3], [1, 1, 2], [1, 2, 2], [2, 2, 2], [3, 2, 2], [3, 3, 2], [3, 3, 3], [2, 3, 1]];156
[[18, 11, 17], [10, 11, 6], [14, 15, 18]];[[3, 3, 3], [1, 3, 2], [3, 1, 2], [2, 1, 3], [3, 3, 2], [2, 3, 2], [1, 3, 3], [1, 3, 1], [1, 1, 3], [1, 2, 3]];[[3, 1, 2], [3, 3, 2], [3, 3, 3], [2, 1, 3], [1, 1, 3], [1, 2, 3], [1, 3, 3], [1, 3, 1], [1, 3, 2], [2, 3, 2]];162
[[13, 13, 12], [19, 18, 8], [9, 18, 7]];[[1, 3, 2], [3, 2, 2], [1, 1, 1], [3, 3, 1], [3, 3, 2], [2, 3, 2], [3, 3, 3], [2, 1, 2], [2, 2, 2], [1, 1, 3]];[[1, 1, 1], [1, 1, 3], [1, 3, 2], [2, 3, 2], [2, 1, 2], [2, 2, 2], [3, 2, 2], [3, 3, 2], [3, 3, 1], [3, 3, 3]];160
[[13, 13, 12], [19, 18, 8], [9, 18, 7]];[[1, 3, 2], [3, 2, 2], [1, 1, 1], [3, 3, 1], [3, 3, 2], [2, 3, 2], [3, 3, 3], [2, 1, 2], [2, 2, 2], [1, 1, 3]];[[1, 1, 1], [1, 1, 3], [1, 3, 2], [2, 3, 2], [2, 1, 2], [2, 2, 2], [3, 2, 2], [3, 3, 2], [3, 3, 3], [3, 3, 1]];160
[[13, 13, 12], [19, 18, 8], [9, 18, 7]];[[1, 3, 2], [3, 2, 2], [1, 1, 1], [3, 3, 1], [3, 3, 2], [2, 3, 2], [3, 3, 3], [2, 1, 2], [2, 2, 2], [1, 1, 3]];[[3, 3, 1], [3, 3, 3], [3, 3, 2], [3, 2, 2], [2, 2, 2], [2, 1, 2], [2, 3, 2], [1, 3, 2], [1, 1, 1], [1, 1, 3]];160
[[13, 13, 12], [19, 18, 8], [9, 18, 7]];[[1, 3, 2], [3, 2, 2], [1, 1, 1], [3, 3, 1], [3, 3, 2], [2, 3, 2], [3, 3, 3], [2, 1, 2], [2, 2, 2], [1, 1, 3]];[[3, 3, 1], [3, 3, 3], [3, 3, 2], [3, 2, 2], [2, 2, 2], [2, 1, 2], [2, 3, 2], [1, 3, 2], [1, 1, 3], [1, 1, 1]];160
[[17, 6, 17], [8, 16, 18], [12, 6, 18]];[[2, 2, 2], [1, 3, 1], [2, 1, 2], [2, 1, 1], [1, 3, 3], [3, 3, 3], [3, 2, 3], [1, 2, 1], [1, 1, 1], [2, 3, 1]];[[2, 1, 2], [2, 2, 2], [3, 2, 3], [3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 1], [2, 1, 1], [1, 1, 1], [1, 2, 1]];165
[[17, 6, 17], [8, 16, 18], [12, 6, 18]];[[2, 2, 2], [1, 3, 1], [2, 1, 2], [2, 1, 1], [1, 3, 3], [3, 3, 3], [3, 2, 3], [1, 2, 1], [1, 1, 1], [2, 3, 1]];[[2, 1, 2], [2, 2, 2], [1, 2, 1], [1, 1, 1], [2, 1, 1], [2, 3, 1], [1, 3, 1], [1, 3, 3], [3, 3, 3], [3, 2, 3]];165
[[17, 6, 17], [8, 16, 18], [12, 6, 18]];[[2, 2, 2], [1, 3, 1], [2, 1, 2], [2, 1, 1], [1, 3, 3], [3, 3, 3], [3, 2, 3], [1, 2, 1], [1, 1, 1], [2, 3, 1]];[[2, 1, 2], [2, 1, 1], [1, 1, 1], [1, 2, 1], [2, 2, 2], [3, 2, 3], [3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 1]];165
[[8, 18, 18], [20, 12, 17], [15, 7, 11]];[[2, 2, 2], [3, 3, 1], [2, 1, 1], [3, 3, 3], [3, 1, 3], [2, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 1], [1, 2, 1]];[[2, 2, 2], [1, 2, 1], [1, 3, 1], [3, 3, 1], [3, 3, 3], [3, 1, 3], [2, 1, 1], [2, 3, 1], [2, 3, 3], [1, 3, 3]];195
[[8, 18, 18], [20, 12, 17], [15, 7, 11]];[[2, 2, 2], [3, 3, 1], [2, 1, 1], [3, 3, 3], [3, 1, 3], [2, 3, 3], [1, 3, 3], [1, 3, 1], [2, 3, 1], [1, 2, 1]];[[3, 1, 3], [3, 3, 3], [3, 3, 1], [1, 3, 1], [1, 3, 3], [2, 3, 3], [2, 3, 1], [2, 1, 1], [2, 2, 2], [1, 2, 1]];195
[[9, 7, 18], [12, 5, 16], [10, 9, 6]];[[3, 3, 3], [2, 1, 1], [3, 1, 3], [1, 2, 2], [1, 3, 2], [2, 3, 3], [3, 3, 2], [3, 1, 2], [1, 3, 3], [2, 2, 1]];[[1, 2, 2], [1, 3, 2], [1, 3, 3], [2, 3, 3], [3, 3, 3], [3, 3, 2], [3, 1, 2], [3, 1, 3], [2, 1, 1], [2, 2, 1]];119
[[9, 18, 11], [5, 18, 14], [16, 8, 11]];[[3, 2, 2], [3, 2, 3], [3, 3, 3], [3, 1, 3], [2, 3, 3], [2, 2, 3], [2, 1, 3], [3, 2, 1], [3, 3, 1], [1, 2, 3]];[[3, 1, 3], [3, 3, 3], [2, 3, 3], [2, 1, 3], [2, 2, 3], [1, 2, 3], [3, 2, 3], [3, 2, 2], [3, 2, 1], [3, 3, 1]];140
[[9, 18, 11], [5, 18, 14], [16, 8, 11]];[[3, 2, 2], [3, 2, 3], [3, 3, 3], [3, 1, 3], [2, 3, 3], [2, 2, 3], [2, 1, 3], [3, 2, 1], [3, 3, 1], [1, 2, 3]];[[3, 1, 3], [3, 3, 3], [3, 3, 1], [3, 2, 1], [3, 2, 2], [3, 2, 3], [1, 2, 3], [2, 2, 3], [2, 3, 3], [2, 1, 3]];140
[[9, 18, 11], [5, 18, 14], [16, 8, 11]];[[3, 2, 2], [3, 2, 3], [3, 3, 3], [3, 1, 3], [2, 3, 3], [2, 2, 3], [2, 1, 3], [3, 2, 1], [3, 3, 1], [1, 2, 3]];[[3, 1, 3], [3, 3, 3], [3, 3, 1], [3, 2, 1], [3, 2, 2], [3, 2, 3], [1, 2, 3], [2, 2, 3], [2, 1, 3], [2, 3, 3]];140
[[9, 18, 11], [5, 18, 14], [16, 8, 11]];[[3, 2, 2], [3, 2, 3], [3, 3, 3], [3, 1, 3], [2, 3, 3], [2, 2, 3], [2, 1, 3], [3, 2, 1], [3, 3, 1], [1, 2, 3]];[[2, 3, 3], [2, 1, 3], [2, 2, 3], [1, 2, 3], [3, 2, 3], [3, 2, 2], [3, 2, 1], [3, 3, 1], [3, 3, 3], [3, 1, 3]];140
[[16, 20, 9], [20, 17, 13], [13, 10, 8]];[[1, 3, 3], [1, 1, 2], [1, 1, 1], [3, 3, 2], [3, 2, 3], [1, 2, 2], [3, 1, 3], [3, 3, 1], [3, 2, 2], [2, 1, 1]];[[1, 3, 3], [1, 2, 2], [1, 1, 2], [1, 1, 1], [2, 1, 1], [3, 1, 3], [3, 2, 3], [3, 2, 2], [3, 3, 2], [3, 3, 1]];187
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 1, 3], [2, 1, 3], [2, 1, 2], [2, 1, 1], [1, 1, 1], [2, 3, 1], [2, 3, 3]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 1, 3], [2, 1, 3], [2, 1, 2], [1, 1, 1], [2, 1, 1], [2, 3, 1], [2, 3, 3]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[2, 3, 3], [2, 3, 1], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 1, 3], [2, 1, 3], [2, 1, 2], [2, 1, 1], [1, 1, 1]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[2, 3, 3], [2, 3, 1], [2, 1, 1], [1, 1, 1], [2, 1, 2], [2, 1, 3], [3, 1, 3], [3, 2, 3], [3, 2, 1], [3, 2, 2]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[2, 3, 3], [2, 3, 1], [2, 1, 1], [1, 1, 1], [2, 1, 2], [2, 1, 3], [3, 1, 3], [3, 2, 3], [3, 2, 2], [3, 2, 1]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[2, 3, 3], [2, 3, 1], [1, 1, 1], [2, 1, 1], [2, 1, 2], [2, 1, 3], [3, 1, 3], [3, 2, 3], [3, 2, 1], [3, 2, 2]];163
[[18, 9, 20], [13, 7, 19], [12, 10, 12]];[[3, 2, 1], [2, 1, 2], [2, 3, 3], [3, 1, 3], [2, 3, 1], [2, 1, 3], [2, 1, 1], [1, 1, 1], [3, 2, 2], [3, 2, 3]];[[2, 3, 3], [2, 3, 1], [1, 1, 1], [2, 1, 1], [2, 1, 2], [2, 1, 3], [3, 1, 3], [3, 2, 3], [3, 2, 2], [3, 2, 1]];163
[[14, 14, 7], [10, 10, 7], [9, 5, 8]];[[2, 2, 2], [2, 1, 2], [3, 2, 2], [3, 2, 1], [2, 1, 3], [2, 2, 1], [1, 3, 1], [1, 2, 2], [1, 1, 3], [1, 1, 1]];[[3, 2, 2], [3, 2, 1], [2, 2, 1], [2, 2, 2], [2, 1, 2], [2, 1, 3], [1, 1, 3], [1, 1, 1], [1, 3, 1], [1, 2, 2]];113
[[17, 13, 6], [8, 15, 11], [11, 15, 18]];[[2, 2, 2], [1, 2, 1], [2, 2, 3], [2, 3, 2], [1, 3, 3], [1, 1, 2], [3, 1, 1], [2, 1, 2], [2, 1, 3], [3, 3, 1]];[[1, 2, 1], [1, 1, 2], [2, 1, 2], [2, 3, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3], [1, 3, 3], [3, 3, 1], [3, 1, 1]];184
[[17, 13, 6], [8, 15, 11], [11, 15, 18]];[[2, 2, 2], [1, 2, 1], [2, 2, 3], [2, 3, 2], [1, 3, 3], [1, 1, 2], [3, 1, 1], [2, 1, 2], [2, 1, 3], [3, 3, 1]];[[1, 3, 3], [2, 1, 3], [2, 2, 3], [2, 2, 2], [2, 3, 2], [2, 1, 2], [1, 1, 2], [1, 2, 1], [3, 1, 1], [3, 3, 1]];184
[[17, 13, 6], [8, 15, 11], [11, 15, 18]];[[2, 2, 2], [1, 2, 1], [2, 2, 3], [2, 3, 2], [1, 3, 3], [1, 1, 2], [3, 1, 1], [2, 1, 2], [2, 1, 3], [3, 3, 1]];[[1, 3, 3], [2, 1, 3], [2, 2, 3], [2, 2, 2], [2, 3, 2], [2, 1, 2], [1, 1, 2], [1, 2, 1], [3, 3, 1], [3, 1, 1]];184
[[19, 20, 17], [12, 19, 15], [11, 8, 20]];[[3, 3, 3], [3, 3, 2], [3, 1, 1], [1, 2, 3], [2, 1, 2], [2, 2, 2], [1, 1, 2], [1, 2, 1], [3, 2, 2], [1, 2, 2]];[[3, 1, 1], [3, 3, 3], [3, 3, 2], [3, 2, 2], [2, 2, 2], [2, 1, 2], [1, 1, 2], [1, 2, 2], [1, 2, 3], [1, 2, 1]];203
[[19, 20, 17], [12, 19, 15], [11, 8, 20]];[[3, 3, 3], [3, 3, 2], [3, 1, 1], [1, 2, 3], [2, 1, 2], [2, 2, 2], [1, 1, 2], [1, 2, 1], [3, 2, 2], [1, 2, 2]];[[3, 1, 1], [3, 3, 3], [3, 3, 2], [3, 2, 2], [2, 2, 2], [2, 1, 2], [1, 1, 2], [1, 2, 2], [1, 2, 1], [1, 2, 3]];203
[[19, 20, 17], [12, 19, 15], [11, 8, 20]];[[3, 3, 3], [3, 3, 2], [3, 1, 1], [1, 2, 3], [2, 1, 2], [2, 2, 2], [1, 1, 2], [1, 2, 1], [3, 2, 2], [1, 2, 2]];[[1, 2, 3], [1, 2, 1], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 2, 2], [3, 2, 2], [3, 3, 2], [3, 3, 3], [3, 1, 1]];203
[[19, 12, 20], [14, 5, 15], [7, 16, 18]];[[3, 2, 3], [2, 1, 1], [2, 2, 2], [1, 3, 2], [3, 1, 1], [2, 3, 2], [3, 2, 1], [3, 1, 2], [2, 1, 3], [1, 2, 1]];[[2, 1, 1], [2, 1, 3], [3, 2, 3], [3, 2, 1], [3, 1, 1], [3, 1, 2], [2, 2, 2], [2, 3, 2], [1, 3, 2], [1, 2, 1]];176
[[20, 17, 16], [10, 10, 13], [19, 17, 13]];[[2, 2, 1], [3, 1, 3], [2, 1, 2], [3, 1, 2], [1, 3, 1], [1, 1, 2], [3, 3, 1], [3, 2, 1], [1, 1, 1], [3, 2, 3]];[[2, 2, 1], [3, 2, 1], [3, 3, 1], [1, 3, 1], [1, 1, 1], [1, 1, 2], [2, 1, 2], [3, 1, 2], [3, 1, 3], [3, 2, 3]];178
[[8, 15, 11], [8, 16, 14], [18, 11, 14]];[[1, 3, 3], [1, 3, 1], [3, 3, 2], [2, 1, 1], [1, 2, 3], [3, 2, 2], [3, 1, 3], [2, 2, 2], [3, 2, 3], [3, 3, 3]];[[2, 1, 1], [1, 3, 1], [1, 3, 3], [1, 2, 3], [3, 2, 3], [3, 1, 3], [3, 3, 3], [3, 3, 2], [3, 2, 2], [2, 2, 2]];168
[[10, 16, 6], [18, 15, 17], [16, 20, 12]];[[1, 1, 2], [3, 1, 3], [3, 2, 3], [3, 3, 3], [1, 3, 3], [2, 2, 2], [3, 1, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]];[[3, 1, 3], [3, 1, 2], [1, 1, 2], [1, 2, 2], [2, 2, 2], [2, 2, 1], [1, 3, 1], [1, 3, 3], [3, 3, 3], [3, 2, 3]];173
[[10, 16, 6], [18, 15, 17], [16, 20, 12]];[[1, 1, 2], [3, 1, 3], [3, 2, 3], [3, 3, 3], [1, 3, 3], [2, 2, 2], [3, 1, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]];[[3, 2, 3], [3, 1, 3], [3, 1, 2], [1, 1, 2], [1, 2, 2], [2, 2, 2], [2, 2, 1], [1, 3, 1], [1, 3, 3], [3, 3, 3]];173
[[10, 16, 6], [18, 15, 17], [16, 20, 12]];[[1, 1, 2], [3, 1, 3], [3, 2, 3], [3, 3, 3], [1, 3, 3], [2, 2, 2], [3, 1, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]];[[3, 2, 3], [3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 2, 1], [2, 2, 2], [1, 2, 2], [1, 1, 2], [3, 1, 2], [3, 1, 3]];173
[[10, 16, 6], [18, 15, 17], [16, 20, 12]];[[1, 1, 2], [3, 1, 3], [3, 2, 3], [3, 3, 3], [1, 3, 3], [2, 2, 2], [3, 1, 2], [1, 3, 1], [1, 2, 2], [2, 2, 1]];[[3, 3, 3], [1, 3, 3], [1, 3, 1], [2, 2, 1], [2, 2, 2], [1, 2, 2], [1, 1, 2], [3, 1, 2], [3, 1, 3], [3, 2, 3]];173
[[16, 11, 10], [10, 9, 6], [7, 17, 19]];[[1, 3, 2], [3, 3, 2], [3, 1, 1], [1, 3, 1], [2, 2, 2], [3, 3, 1], [3, 1, 3], [1, 1, 2], [3, 1, 2], [2, 3, 2]];[[2, 2, 2], [2, 3, 2], [3, 3, 2], [3, 1, 2], [1, 1, 2], [1, 3, 2], [1, 3, 1], [3, 3, 1], [3, 1, 1], [3, 1, 3]];131
[[14, 20, 18], [14, 7, 19], [8, 19, 10]];[[2, 3, 1], [3, 2, 2], [2, 2, 2], [3, 1, 2], [2, 1, 1], [1, 1, 1], [1, 2, 1], [2, 2, 1], [3, 2, 3], [3, 3, 2]];[[3, 1, 2], [3, 3, 2], [3, 2, 2], [2, 2, 2], [2, 2, 1], [2, 3, 1], [2, 1, 1], [1, 1, 1], [1, 2, 1], [3, 2, 3]];187
[[18, 13, 15], [19, 12, 20], [19, 7, 15]];[[3, 1, 1], [3, 2, 3], [1, 2, 2], [1, 2, 3], [1, 3, 3], [3, 3, 3], [3, 2, 1], [2, 3, 3], [1, 3, 2], [2, 2, 1]];[[1, 2, 3], [1, 2, 2], [1, 3, 2], [1, 3, 3], [2, 3, 3], [3, 3, 3], [3, 2, 3], [3, 1, 1], [3, 2, 1], [2, 2, 1]];190
[[18, 13, 15], [19, 12, 20], [19, 7, 15]];[[3, 1, 1], [3, 2, 3], [1, 2, 2], [1, 2, 3], [1, 3, 3], [3, 3, 3], [3, 2, 1], [2, 3, 3], [1, 3, 2], [2, 2, 1]];[[1, 2, 3], [1, 2, 2], [1, 3, 2], [1, 3, 3], [2, 3, 3], [3, 3, 3], [3, 2, 3], [3, 2, 1], [3, 1, 1], [2, 2, 1]];190
[[18, 5, 19], [16, 15, 8], [16, 7, 11]];[[2, 2, 3], [2, 1, 1], [1, 3, 1], [1, 1, 2], [1, 3, 2], [3, 1, 2], [3, 1, 3], [2, 3, 1], [2, 2, 2], [3, 2, 3]];[[2, 1, 1], [2, 3, 1], [1, 3, 1], [1, 3, 2], [1, 1, 2], [3, 1, 2], [3, 1, 3], [3, 2, 3], [2, 2, 3], [2, 2, 2]];143
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[1, 3, 3], [1, 2, 3], [1, 2, 2], [1, 2, 1], [1, 1, 1], [2, 1, 3], [2, 2, 3], [2, 2, 2], [3, 1, 2], [3, 2, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[1, 3, 3], [1, 2, 3], [1, 2, 1], [1, 1, 1], [1, 2, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3], [3, 1, 2], [3, 2, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[1, 3, 3], [1, 2, 3], [1, 1, 1], [1, 2, 1], [1, 2, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3], [3, 1, 2], [3, 2, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3], [1, 1, 1], [1, 2, 1], [1, 2, 2], [1, 2, 3], [1, 3, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 3, 3], [1, 2, 3], [1, 2, 1], [1, 1, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 2, 1], [1, 1, 1], [1, 3, 3], [1, 2, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 2, 1], [1, 1, 1], [1, 2, 3], [1, 3, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 2, 3], [1, 3, 3], [1, 2, 1], [1, 1, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 2, 3], [1, 3, 3], [1, 1, 1], [1, 2, 1]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [2, 1, 3], [2, 2, 3], [2, 2, 2], [1, 2, 2], [1, 1, 1], [1, 2, 1], [1, 2, 3], [1, 3, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [1, 1, 1], [1, 2, 1], [1, 3, 3], [1, 2, 3], [1, 2, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[3, 2, 1], [3, 1, 2], [1, 1, 1], [1, 2, 1], [1, 2, 3], [1, 3, 3], [1, 2, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3]];193
[[19, 15, 16], [18, 6, 15], [8, 18, 11]];[[1, 2, 2], [1, 3, 3], [2, 2, 2], [3, 2, 1], [1, 2, 1], [2, 2, 3], [2, 1, 3], [1, 2, 3], [3, 1, 2], [1, 1, 1]];[[1, 2, 1], [1, 1, 1], [1, 3, 3], [1, 2, 3], [1, 2, 2], [2, 2, 2], [2, 2, 3], [2, 1, 3], [3, 1, 2], [3, 2, 1]];193
[[7, 9, 19], [12, 18, 8], [18, 10, 11]];[[1, 3, 2], [1, 1, 1], [2, 3, 2], [2, 3, 3], [1, 1, 3], [1, 3, 1], [3, 1, 1], [2, 1, 1], [2, 1, 3], [3, 2, 2]];[[1, 1, 3], [2, 1, 3], [2, 3, 3], [2, 3, 2], [1, 3, 2], [1, 3, 1], [1, 1, 1], [2, 1, 1], [3, 1, 1], [3, 2, 2]];150
[[8, 14, 6], [15, 15, 8], [14, 12, 14]];[[3, 1, 1], [3, 2, 2], [3, 3, 2], [2, 3, 1], [2, 3, 3], [1, 2, 2], [1, 2, 3], [1, 3, 3], [1, 1, 3], [2, 1, 2]];[[3, 1, 1], [2, 1, 2], [2, 3, 1], [2, 3, 3], [1, 3, 3], [1, 1, 3], [1, 2, 3], [1, 2, 2], [3, 2, 2], [3, 3, 2]];161
[[8, 14, 6], [15, 15, 8], [14, 12, 14]];[[3, 1, 1], [3, 2, 2], [3, 3, 2], [2, 3, 1], [2, 3, 3], [1, 2, 2], [1, 2, 3], [1, 3, 3], [1, 1, 3], [2, 1, 2]];[[3, 3, 2], [3, 2, 2], [1, 2, 2], [1, 2, 3], [1, 1, 3], [1, 3, 3], [2, 3, 3], [2, 3, 1], [3, 1, 1], [2, 1, 2]];161
[[8, 14, 6], [15, 15, 8], [14, 12, 14]];[[3, 1, 1], [3, 2, 2], [3, 3, 2], [2, 3, 1], [2, 3, 3], [1, 2, 2], [1, 2, 3], [1, 3, 3], [1, 1, 3], [2, 1, 2]];[[3, 3, 2], [3, 2, 2], [1, 2, 2], [1, 2, 3], [1, 1, 3], [1, 3, 3], [2, 3, 3], [2, 3, 1], [2, 1, 2], [3, 1, 1]];161
[[10, 11, 11], [10, 18, 17], [17, 14, 15]];[[3, 1, 3], [1, 3, 2], [1, 3, 1], [1, 2, 1], [3, 3, 3], [2, 1, 2], [3, 1, 1], [3, 3, 1], [3, 2, 3], [2, 2, 2]];[[1, 3, 2], [1, 3, 1], [3, 3, 1], [3, 1, 1], [3, 1, 3], [3, 3, 3], [3, 2, 3], [1, 2, 1], [2, 2, 2], [2, 1, 2]];191
[[15, 9, 20], [6, 10, 17], [6, 12, 6]];[[1, 3, 3], [2, 1, 2], [3, 1, 3], [2, 1, 3], [1, 3, 2], [1, 1, 2], [1, 2, 2], [3, 2, 2], [2, 1, 1], [3, 3, 1]];[[3, 1, 3], [3, 2, 2], [3, 3, 1], [1, 3, 3], [1, 3, 2], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 1, 3], [2, 1, 1]];147
[[15, 9, 20], [6, 10, 17], [6, 12, 6]];[[1, 3, 3], [2, 1, 2], [3, 1, 3], [2, 1, 3], [1, 3, 2], [1, 1, 2], [1, 2, 2], [3, 2, 2], [2, 1, 1], [3, 3, 1]];[[3, 1, 3], [3, 2, 2], [3, 3, 1], [1, 3, 3], [1, 3, 2], [1, 2, 2], [1, 1, 2], [2, 1, 2], [2, 1, 1], [2, 1, 3]];147
[[15, 9, 20], [6, 10, 17], [6, 12, 6]];[[1, 3, 3], [2, 1, 2], [3, 1, 3], [2, 1, 3], [1, 3, 2], [1, 1, 2], [1, 2, 2], [3, 2, 2], [2, 1, 1], [3, 3, 1]];[[2, 1, 3], [2, 1, 1], [2, 1, 2], [1, 1, 2], [1, 2, 2], [1, 3, 2], [1, 3, 3], [3, 3, 1], [3, 1, 3], [3, 2, 2]];147
[[15, 9, 20], [6, 10, 17], [6, 12, 6]];[[1, 3, 3], [2, 1, 2], [3, 1, 3], [2, 1, 3], [1, 3, 2], [1, 1, 2], [1, 2, 2], [3, 2, 2], [2, 1, 1], [3, 3, 1]];[[2, 1, 3], [2, 1, 1], [2, 1, 2], [1, 1, 2], [1, 2, 2], [1, 3, 2], [1, 3, 3], [3, 3, 1], [3, 2, 2], [3, 1, 3]];147
